slice_id,mae,mse,psnr,ssim,lpips
YG_2LEC0G5PJYWI_10_11_z111,0.05318046361207962,0.00875396654009819,20.577950871989607,0.6419503658231522,0.26376232504844666
YG_2LEC0G5PJYWI_10_11_z114,0.045510366559028625,0.006995822302997112,21.551612311908748,0.6018296451819676,0.29506394267082214
YG_2LEC0G5PJYWI_10_11_z117,0.051780637353658676,0.008843834511935711,20.53359380878962,0.6539833298166562,0.25646087527275085
YG_2LEC0G5PJYWI_10_11_z120,0.05968453362584114,0.012001510709524155,19.2076412186556,0.5830544718046828,0.3065839111804962
YG_2LEC0G5PJYWI_10_11_z123,0.043512456119060516,0.00671559339389205,21.729156152878293,0.6521440458836127,0.2670731842517853
YG_2LEC0G5PJYWI_10_11_z126,0.041913799941539764,0.007346342317759991,21.339288691530992,0.6732739044073867,0.22471743822097778
YG_2LEC0G5PJYWI_10_11_z129,0.056027382612228394,0.011298631317913532,19.46974220711295,0.6052207967094809,0.3327442407608032
YG_2LEC0G5PJYWI_10_12_z075,0.07839284837245941,0.019949687644839287,17.000638492742826,0.5747235564054265,0.29350125789642334
YG_2LEC0G5PJYWI_10_12_z078,0.06477534025907516,0.01478190440684557,18.302695857725887,0.6142769733341971,0.2598961293697357
YG_2LEC0G5PJYWI_10_12_z081,0.06708233803510666,0.015046412125229836,18.225670687347574,0.5497738738702302,0.2995452880859375
YG_2LEC0G5PJYWI_10_12_z084,0.07721100747585297,0.018788320943713188,17.261120316665664,0.5000595933851486,0.36194443702697754
YG_2LEC0G5PJYWI_10_12_z087,0.059757452458143234,0.010520086623728275,19.77980627512866,0.5466876770285483,0.28433239459991455
YG_2LEC0G5PJYWI_10_12_z090,0.05654057115316391,0.010282199829816818,19.879140010944624,0.5871994325590325,0.28078311681747437
YG_2LEC0G5PJYWI_10_12_z093,0.06734427064657211,0.01427098922431469,18.455459246619977,0.6120235054538058,0.2552267014980316
YG_2LEC0G5PJYWI_10_12_z096,0.06148182228207588,0.010659269988536835,19.72272519832764,0.6001968338768549,0.2760370373725891
YG_2LEC0G5PJYWI_10_12_z099,0.06825415045022964,0.013516458682715893,18.69137110629293,0.6112904874368238,0.27353042364120483
YG_2LEC0G5PJYWI_10_12_z102,0.05665472894906998,0.01028653047978878,19.8773103976296,0.5912755936277586,0.29652509093284607
YG_2LEC0G5PJYWI_10_12_z105,0.053307656198740005,0.009313513524830341,20.308864337735244,0.6107975503973306,0.2741464376449585
YG_2LEC0G5PJYWI_10_12_z108,0.05416017398238182,0.010494857095181942,19.790234972865225,0.6016507030982879,0.27249574661254883
YG_2LEC0G5PJYWI_10_12_z111,0.053780507296323776,0.008990667760372162,20.462080616787826,0.5774809850079154,0.34712350368499756
YG_2LEC0G5PJYWI_10_12_z114,0.04780396819114685,0.008238086476922035,20.841736567322062,0.6608285227950763,0.26602184772491455
YG_2LEC0G5PJYWI_10_12_z117,0.05561596155166626,0.010315196588635445,19.865225140152262,0.625846509196276,0.30973827838897705
YG_2LEC0G5PJYWI_10_12_z120,0.04181255027651787,0.006827710662037134,21.657248659411835,0.6836388092424895,0.2560853660106659
YG_2LEC0G5PJYWI_10_12_z123,0.04903865233063698,0.008529839105904102,20.69059150861239,0.6627358855094491,0.2969956696033478
YG_2LEC0G5PJYWI_10_12_z126,0.05396929010748863,0.009483827278017998,20.230163731709403,0.6119272925826235,0.29588690400123596
YG_2LEC0G5PJYWI_10_12_z129,0.0556788370013237,0.010632012970745564,19.733844874485037,0.6218488012081906,0.310987263917923
YG_2LEC0G5PJYWI_10_13_z075,0.06838125735521317,0.017087828367948532,17.67313096239762,0.6085772204901948,0.2594115138053894
YG_2LEC0G5PJYWI_10_13_z078,0.10448708385229111,0.026273472234606743,15.804825194532848,0.5183550504228858,0.3625973165035248
YG_2LEC0G5PJYWI_10_13_z081,0.07571729272603989,0.015276612713932991,18.15972918901654,0.561962142125689,0.3113332688808441
YG_2LEC0G5PJYWI_10_13_z084,0.0871981829404831,0.022743288427591324,16.43146706251315,0.4700723961017599,0.4468623995780945
YG_2LEC0G5PJYWI_10_13_z087,0.056024059653282166,0.01039950456470251,19.82987337663053,0.5693608739193752,0.30689823627471924
YG_2LEC0G5PJYWI_10_13_z090,0.06447163224220276,0.012050897814333439,19.18980568513077,0.5979886919807391,0.3093026280403137
YG_2LEC0G5PJYWI_10_13_z093,0.05830910801887512,0.011953658424317837,19.224991581756456,0.5782779302479314,0.3028622567653656
YG_2LEC0G5PJYWI_10_13_z096,0.0644819363951683,0.013461049646139145,18.709211066783134,0.5458902271361546,0.3249761164188385
YG_2LEC0G5PJYWI_10_13_z099,0.06648925691843033,0.013033796101808548,18.849290544723473,0.5978100726260124,0.27930042147636414
YG_2LEC0G5PJYWI_10_13_z102,0.05966811627149582,0.013616468757390976,18.659354827512363,0.5839885219065956,0.2901752293109894
YG_2LEC0G5PJYWI_10_13_z105,0.0689048171043396,0.014102495275437832,18.507040457971527,0.525947278051798,0.3400267958641052
YG_2LEC0G5PJYWI_10_13_z108,0.05347424000501633,0.011865591630339622,19.257106016547347,0.6111162512059595,0.28481677174568176
YG_2LEC0G5PJYWI_10_13_z111,0.048433270305395126,0.007194139529019594,21.43021139404577,0.6503756384815274,0.28431084752082825
YG_2LEC0G5PJYWI_10_13_z114,0.059706710278987885,0.009749123826622963,20.110343788038993,0.6444726409122853,0.2879246473312378
YG_2LEC0G5PJYWI_10_13_z117,0.09657849371433258,0.01914913021028042,17.178509123150157,0.5889707423496414,0.36567074060440063
YG_2LEC0G5PJYWI_10_13_z120,0.05992041528224945,0.010197045281529427,19.91525636791642,0.5778822712398832,0.3303534984588623
YG_2LEC0G5PJYWI_10_13_z123,0.049594733864068985,0.008659765124320984,20.624938538898206,0.6508381252452665,0.3024522066116333
YG_2LEC0G5PJYWI_10_13_z126,0.08980681002140045,0.020298752933740616,16.925306378320368,0.4954090870126088,0.4165459871292114
YG_2LEC0G5PJYWI_10_13_z129,0.03685237839818001,0.0065471939742565155,21.839448096003768,0.6741183001974921,0.2562426030635834
YG_2LEC0G5PJYWI_10_14_z075,0.06153656542301178,0.013710790313780308,18.629375030451023,0.6022270463532694,0.29263752698898315
YG_2LEC0G5PJYWI_10_14_z078,0.05360609292984009,0.010576041415333748,19.75676812205757,0.6272922328246245,0.24347887933254242
YG_2LEC0G5PJYWI_10_14_z081,0.07261570543050766,0.01568267121911049,18.04579968138931,0.49809214424404363,0.36800864338874817
YG_2LEC0G5PJYWI_10_14_z084,0.060674238950014114,0.011104832403361797,19.544880087073327,0.5451612555104681,0.30593451857566833
YG_2LEC0G5PJYWI_10_14_z087,0.05889980494976044,0.010615669190883636,19.740525986863233,0.5356521996107844,0.32000499963760376
YG_2LEC0G5PJYWI_10_14_z090,0.06679964810609818,0.012742153368890285,18.947571857434916,0.5282021087386289,0.3198276162147522
YG_2LEC0G5PJYWI_10_14_z093,0.05821511894464493,0.01110540796071291,19.544654717964796,0.5521972130307528,0.26572710275650024
YG_2LEC0G5PJYWI_10_14_z096,0.07150030881166458,0.014827331528067589,18.289370232457067,0.5261429809159706,0.3063088655471802
YG_2LEC0G5PJYWI_10_14_z099,0.06780732423067093,0.012912711128592491,18.88982575256627,0.5933565195145172,0.23961862921714783
YG_2LEC0G5PJYWI_10_14_z102,0.08530737459659576,0.017243575304746628,17.633727015685615,0.5806652844489748,0.25851869583129883
YG_2LEC0G5PJYWI_10_14_z105,0.05420427769422531,0.009110077284276485,20.404779089449768,0.607880412795569,0.24939358234405518
YG_2LEC0G5PJYWI_10_14_z108,0.05090700089931488,0.008364829234778881,20.77542919338856,0.6050923577289735,0.2782588005065918
YG_2LEC0G5PJYWI_10_14_z111,0.04935276508331299,0.00686029763892293,21.6365703313897,0.6553065653659963,0.23923273384571075
YG_2LEC0G5PJYWI_10_14_z114,0.05922910198569298,0.010963297449052334,19.60058790175073,0.551074917133193,0.3781696856021881
YG_2LEC0G5PJYWI_10_14_z117,0.05117223411798477,0.007941490039229393,21.000980021782134,0.6272376321195169,0.29921185970306396
YG_2LEC0G5PJYWI_10_14_z120,0.04683922976255417,0.007239891681820154,21.40267921621517,0.5901418061337351,0.32479339838027954
YG_2LEC0G5PJYWI_10_14_z123,0.05985678359866142,0.010665678419172764,19.72011541794235,0.6346173378940118,0.2827570140361786
YG_2LEC0G5PJYWI_10_14_z126,0.04710927978157997,0.007290614768862724,21.372358506869958,0.6599098603114656,0.23092226684093475
YG_2LEC0G5PJYWI_10_14_z129,0.06602102518081665,0.010705642402172089,19.70387275792848,0.6911643902754423,0.2677229642868042
YG_2LEC0G5PJYWI_11_12_z075,0.06593646854162216,0.0158716831356287,17.993770268416306,0.5844790551217487,0.31436485052108765
YG_2LEC0G5PJYWI_11_12_z078,0.05344448238611221,0.010613586753606796,19.74137801361078,0.6365663417871166,0.29212677478790283
YG_2LEC0G5PJYWI_11_12_z081,0.05084722116589546,0.009411640465259552,20.26334700205952,0.6294207458145699,0.26163357496261597
YG_2LEC0G5PJYWI_11_12_z084,0.05641660839319229,0.010252565145492554,19.89167467630866,0.6044845778814898,0.2803725004196167
YG_2LEC0G5PJYWI_11_12_z087,0.05635729059576988,0.010738835670053959,19.690428011810134,0.5638348565894262,0.30442696809768677
YG_2LEC0G5PJYWI_11_12_z090,0.05778380483388901,0.010421406477689743,19.820736510068528,0.5871778916086182,0.2863818109035492
YG_2LEC0G5PJYWI_11_12_z093,0.06590753048658371,0.011501569300889969,19.392429021293456,0.6023901925627415,0.29454779624938965
YG_2LEC0G5PJYWI_11_12_z096,0.059689637273550034,0.011769305914640427,19.292491337454706,0.5466917748376373,0.323127806186676
YG_2LEC0G5PJYWI_11_12_z099,0.04737531393766403,0.007870970293879509,21.039717184512337,0.6578264775980313,0.2411259263753891
YG_2LEC0G5PJYWI_11_12_z102,0.05111212283372879,0.008522349409759045,20.69440620387658,0.6388489537470763,0.2679758071899414
YG_2LEC0G5PJYWI_11_12_z105,0.0692833736538887,0.013324796222150326,18.753394277373875,0.6343375744043435,0.2564396560192108
YG_2LEC0G5PJYWI_11_12_z108,0.07428676635026932,0.01564204692840576,18.0570641243304,0.5268761696610108,0.3480210304260254
YG_2LEC0G5PJYWI_11_12_z111,0.041737012565135956,0.006416531279683113,21.92699678410762,0.6276694801282079,0.295026957988739
YG_2LEC0G5PJYWI_11_12_z114,0.055617135018110275,0.010139417834579945,19.93987007195853,0.5716547814001518,0.3714570999145508
YG_2LEC0G5PJYWI_11_12_z117,0.04431707784533501,0.0077619170770049095,21.100309915607447,0.6994352423265459,0.28476133942604065
YG_2LEC0G5PJYWI_11_12_z120,0.06016142666339874,0.010122503153979778,19.94712079823949,0.6710058895273768,0.253034383058548
YG_2LEC0G5PJYWI_11_12_z123,0.057564835995435715,0.010129699483513832,19.944034356578545,0.5273990382312865,0.40828874707221985
YG_2LEC0G5PJYWI_11_12_z126,0.06826073676347733,0.015041124075651169,18.227197099761938,0.6283699189069597,0.2871174216270447
YG_2LEC0G5PJYWI_11_12_z129,0.04241640493273735,0.007547022309154272,21.222243839499455,0.6709944736894055,0.24074119329452515
YG_2LEC0G5PJYWI_11_13_z075,0.061500433832407,0.013957304880023003,18.55198414367749,0.621078588941394,0.30106520652770996
YG_2LEC0G5PJYWI_11_13_z078,0.06852414458990097,0.015233309008181095,18.172057400743604,0.5781437034906473,0.2985652685165405
YG_2LEC0G5PJYWI_11_13_z081,0.07929889857769012,0.01584705337882042,18.000514831072035,0.5800118506172667,0.282881498336792
YG_2LEC0G5PJYWI_11_13_z084,0.07419364154338837,0.014862366020679474,18.27912045836457,0.4401293890236805,0.4387320876121521
YG_2LEC0G5PJYWI_11_13_z087,0.056981731206178665,0.011736627668142319,19.304566448142033,0.6016638569880843,0.31298747658729553
YG_2LEC0G5PJYWI_11_13_z090,0.06984157115221024,0.014150943607091904,18.492145861177917,0.5742673982150257,0.32603463530540466
YG_2LEC0G5PJYWI_11_13_z093,0.06455995887517929,0.012314466759562492,19.095843943192456,0.5785059706889796,0.3027268946170807
YG_2LEC0G5PJYWI_11_13_z096,0.05681468918919563,0.010906039737164974,19.623329334875965,0.5552030127729527,0.3246665298938751
YG_2LEC0G5PJYWI_11_13_z099,0.07115086168050766,0.016392255201935768,17.853613039633633,0.5580951253573846,0.3244261145591736
YG_2LEC0G5PJYWI_11_13_z102,0.0696989968419075,0.016191430389881134,17.90714790037427,0.5231253717069174,0.34642043709754944
YG_2LEC0G5PJYWI_11_13_z105,0.060426708310842514,0.010867411270737648,19.638738611900404,0.5324495933432662,0.3625423014163971
YG_2LEC0G5PJYWI_11_13_z108,0.06088259816169739,0.009960494935512543,20.017190668509933,0.634751317315003,0.2834923267364502
YG_2LEC0G5PJYWI_11_13_z111,0.05738482251763344,0.00879038404673338,20.559921542522734,0.6438021625480536,0.28372856974601746
YG_2LEC0G5PJYWI_11_13_z114,0.045766253024339676,0.0065943095833063126,21.80830694294771,0.6123702556890424,0.34689438343048096
YG_2LEC0G5PJYWI_11_13_z117,0.04760872200131416,0.007107726763933897,21.482692899562036,0.6888259377913638,0.25640061497688293
YG_2LEC0G5PJYWI_11_13_z120,0.04574217647314072,0.007201100699603558,21.426011344209897,0.643358114279312,0.2957554757595062
YG_2LEC0G5PJYWI_11_13_z123,0.040975335985422134,0.0059038689360022545,22.288632862793566,0.6933590411982908,0.2235601246356964
YG_2LEC0G5PJYWI_11_13_z126,0.05551058426499367,0.009949885308742523,20.02181951955871,0.6625380777252281,0.2853294312953949
YG_2LEC0G5PJYWI_11_13_z129,0.0366596058011055,0.005011924542486668,22.999954991630634,0.7063579484167081,0.25810402631759644
YG_2LEC0G5PJYWI_11_14_z075,0.07817547023296356,0.016916660591959953,17.716853644051536,0.5943747647487173,0.3049851059913635
YG_2LEC0G5PJYWI_11_14_z078,0.083487369120121,0.01853010430932045,17.32122163617896,0.5260136517079858,0.3210293650627136
YG_2LEC0G5PJYWI_11_14_z081,0.06468993425369263,0.011902919039130211,19.243464735962483,0.5730910117384526,0.2944750487804413
YG_2LEC0G5PJYWI_11_14_z084,0.07840187847614288,0.013910475187003613,18.566580360283563,0.5958113288710232,0.29799342155456543
YG_2LEC0G5PJYWI_11_14_z087,0.050491541624069214,0.007758438121527433,21.102256734603554,0.5925241337431192,0.29418647289276123
YG_2LEC0G5PJYWI_11_14_z090,0.05721079558134079,0.009267094545066357,20.33056386699068,0.5371858585522514,0.32274964451789856
YG_2LEC0G5PJYWI_11_14_z093,0.0885699912905693,0.01943431794643402,17.11430718951681,0.5142583684031379,0.37580692768096924
YG_2LEC0G5PJYWI_11_14_z096,0.07923750579357147,0.01551084779202938,18.09364446557231,0.6072326795037969,0.25110822916030884
YG_2LEC0G5PJYWI_11_14_z099,0.06220817565917969,0.011472568847239017,19.403392827574844,0.5802713412810294,0.27761006355285645
YG_2LEC0G5PJYWI_11_14_z102,0.04319695755839348,0.006489084102213383,21.878166249452864,0.630385318124681,0.2491523176431656
YG_2LEC0G5PJYWI_11_14_z105,0.061363428831100464,0.011341195553541183,19.453411451911432,0.6112289844531166,0.2505258619785309
YG_2LEC0G5PJYWI_11_14_z108,0.05879996716976166,0.011737345717847347,19.304301316215952,0.570771918047917,0.30334559082984924
YG_2LEC0G5PJYWI_11_14_z111,0.0504339374601841,0.007869969122111797,21.040269813923985,0.634850637533956,0.261956125497818
YG_2LEC0G5PJYWI_11_14_z114,0.039879705756902695,0.005529872607439756,22.57284883960508,0.662939559387353,0.26846593618392944
YG_2LEC0G5PJYWI_11_14_z117,0.0496203750371933,0.00801168940961361,20.962758987813956,0.6361608159089283,0.2764989733695984
YG_2LEC0G5PJYWI_11_14_z120,0.047859758138656616,0.007857614196836948,21.047092473311647,0.6275502471709892,0.275690495967865
YG_2LEC0G5PJYWI_11_14_z123,0.054182782769203186,0.008069218136370182,20.931685837124366,0.6897239999292593,0.26308366656303406
YG_2LEC0G5PJYWI_11_14_z126,0.042962346225976944,0.006610743701457977,21.797496315255497,0.6481295217695422,0.3098549246788025
YG_2LEC0G5PJYWI_11_14_z129,0.07372763752937317,0.014140328392386436,18.495405078984778,0.5610292055290195,0.40732520818710327
YG_2LEC0G5PJYWI_11_15_z075,0.07131907343864441,0.015645768493413925,18.05603063727778,0.4931880522334406,0.39647212624549866
YG_2LEC0G5PJYWI_11_15_z078,0.05489916354417801,0.009668822400271893,20.14626400805298,0.6096090980432297,0.2798314690589905
YG_2LEC0G5PJYWI_11_15_z081,0.05837272107601166,0.010710217989981174,19.702017171632733,0.6385053763777863,0.23918618261814117
YG_2LEC0G5PJYWI_11_15_z084,0.055853940546512604,0.010038642212748528,19.983250555807302,0.605223496146193,0.2409471869468689
YG_2LEC0G5PJYWI_11_15_z087,0.08914143592119217,0.017828362062573433,17.48888577824459,0.48611219019301055,0.36315271258354187
YG_2LEC0G5PJYWI_11_15_z090,0.06328213214874268,0.01052822358906269,19.776448945561643,0.5800573166139229,0.2962263822555542
YG_2LEC0G5PJYWI_11_15_z093,0.05172112211585045,0.008022698573768139,20.956794974063435,0.6092697103300218,0.24664072692394257
YG_2LEC0G5PJYWI_11_15_z096,0.06189780309796333,0.010599975474178791,19.746951005607162,0.6007877933375261,0.25375065207481384
YG_2LEC0G5PJYWI_11_15_z099,0.05742187798023224,0.009436973370611668,20.251673250188343,0.6425204033103282,0.2204771786928177
YG_2LEC0G5PJYWI_11_15_z102,0.05590971186757088,0.008868059143424034,20.521713989995895,0.6410711613547916,0.22933313250541687
YG_2LEC0G5PJYWI_11_15_z105,0.054402049630880356,0.008652531541883945,20.628567995813555,0.6407301383906093,0.24808494746685028
YG_2LEC0G5PJYWI_11_15_z108,0.06918846070766449,0.012214929796755314,19.131089735019675,0.6109270250636054,0.3048059940338135
YG_2LEC0G5PJYWI_11_15_z111,0.060545869171619415,0.009458711370825768,20.241680180017273,0.5462669600236035,0.37316271662712097
YG_2LEC0G5PJYWI_11_15_z114,0.0426284484565258,0.005853418726474047,22.32590440798976,0.666571820901496,0.254374623298645
YG_2LEC0G5PJYWI_11_15_z117,0.04125596955418587,0.005716891027987003,22.428401072120092,0.6910229507877578,0.2579191327095032
YG_2LEC0G5PJYWI_11_15_z120,0.03927537798881531,0.005061529576778412,22.95718208133325,0.7064187630907639,0.24212203919887543
YG_2LEC0G5PJYWI_11_15_z123,0.042005863040685654,0.006373797543346882,21.956017080147767,0.6826464091403612,0.2428307682275772
YG_2LEC0G5PJYWI_11_15_z126,0.05857028812170029,0.009995476342737675,20.001965091840304,0.6493746904672312,0.2749255299568176
YG_2LEC0G5PJYWI_11_15_z129,0.062434688210487366,0.010330752469599247,19.858680421427273,0.45444169273005347,0.4948473870754242
YG_2LEC0G5PJYWI_12_13_z072,0.06851643323898315,0.017197301611304283,17.645396843912657,0.60197327561808,0.346647709608078
YG_2LEC0G5PJYWI_12_13_z075,0.07097750157117844,0.01798424869775772,17.45107706965759,0.5718777526601718,0.2957970201969147
YG_2LEC0G5PJYWI_12_13_z078,0.09194079041481018,0.020321860909461975,16.92036491473308,0.4978074968053998,0.3703556954860687
YG_2LEC0G5PJYWI_12_13_z081,0.09819677472114563,0.021991165354847908,16.577517658338945,0.4838569381930902,0.39636456966400146
YG_2LEC0G5PJYWI_12_13_z084,0.0700407326221466,0.013707991689443588,18.630261262048233,0.5427604898917002,0.33529162406921387
YG_2LEC0G5PJYWI_12_13_z087,0.05956238880753517,0.01132589764893055,19.459273683638354,0.5286569178681816,0.3863605558872223
YG_2LEC0G5PJYWI_12_13_z090,0.05813021957874298,0.010958798229694366,19.602370403945883,0.5806670796238833,0.310790091753006
YG_2LEC0G5PJYWI_12_13_z093,0.07996596395969391,0.015955226495862007,17.970970173674317,0.5314328174944994,0.3248588740825653
YG_2LEC0G5PJYWI_12_13_z096,0.04803043603897095,0.007425711955875158,21.292619081359568,0.6702704805466869,0.26364099979400635
YG_2LEC0G5PJYWI_12_13_z099,0.05465611442923546,0.009525656700134277,20.21105065962074,0.6457891344888577,0.26089972257614136
YG_2LEC0G5PJYWI_12_13_z102,0.05951807647943497,0.010955358855426311,19.603733595620245,0.5878893605481339,0.28599560260772705
YG_2LEC0G5PJYWI_12_13_z105,0.044943731278181076,0.008904277347028255,20.50401299525635,0.650596960991388,0.28598839044570923
YG_2LEC0G5PJYWI_12_13_z108,0.03990993648767471,0.00635073846206069,21.971757380697554,0.6772098158933479,0.24623768031597137
YG_2LEC0G5PJYWI_12_13_z111,0.04434431716799736,0.007238535210490227,21.40349286619852,0.6295640280723079,0.2798059582710266
YG_2LEC0G5PJYWI_12_13_z114,0.08123669028282166,0.01518935989588499,18.184605575403396,0.5650752858039676,0.3550755977630615
YG_2LEC0G5PJYWI_12_13_z117,0.041347235441207886,0.00645303912460804,21.902357536113524,0.6835768184754853,0.22741328179836273
YG_2LEC0G5PJYWI_12_13_z120,0.070277638733387,0.010795298032462597,19.667653871316404,0.7021213373475739,0.2535305619239807
YG_2LEC0G5PJYWI_12_13_z123,0.045184213668107986,0.0070509351789951324,21.51753260367546,0.6552107059354759,0.24557463824748993
YG_2LEC0G5PJYWI_12_13_z126,0.07087357342243195,0.012997962534427643,18.86124733610485,0.5660861291357456,0.32254427671432495
YG_2LEC0G5PJYWI_12_13_z129,0.04428178071975708,0.006589468568563461,21.811495947538603,0.6550209318771166,0.33741408586502075
YG_2LEC0G5PJYWI_12_13_z132,0.08277484774589539,0.014698810875415802,18.327178006631076,0.5870851065275142,0.3520832359790802
YG_2LEC0G5PJYWI_12_14_z072,0.07505791634321213,0.020333092659711838,16.917965401761098,0.6002983284336112,0.29886025190353394
YG_2LEC0G5PJYWI_12_14_z075,0.07330580800771713,0.016770677641034126,17.7544939625006,0.5799331963870524,0.26366758346557617
YG_2LEC0G5PJYWI_12_14_z078,0.07732206583023071,0.01971409283578396,17.052231910043567,0.5337364271302792,0.33298519253730774
YG_2LEC0G5PJYWI_12_14_z081,0.08198707550764084,0.019347021356225014,17.133859126797415,0.5298695984865524,0.3047693371772766
YG_2LEC0G5PJYWI_12_14_z084,0.08359819650650024,0.017438974231481552,17.584790533340293,0.45468410449863655,0.3521868884563446
YG_2LEC0G5PJYWI_12_14_z087,0.07779298722743988,0.017061177641153336,17.679909953268865,0.49835887604157075,0.34666186571121216
YG_2LEC0G5PJYWI_12_14_z090,0.0774419829249382,0.01715039275586605,17.657259242306512,0.5393859336608557,0.2877829372882843
YG_2LEC0G5PJYWI_12_14_z093,0.06592787057161331,0.011626752093434334,19.345415721319696,0.5513259479652508,0.32181018590927124
YG_2LEC0G5PJYWI_12_14_z096,0.07548383623361588,0.015037007629871368,18.2283858579795,0.44070457867284857,0.38138991594314575
YG_2LEC0G5PJYWI_12_14_z099,0.054795172065496445,0.009264358319342136,20.331846306783255,0.586143351054014,0.21450209617614746
YG_2LEC0G5PJYWI_12_14_z102,0.07195720076560974,0.014337440021336079,18.435283823068144,0.564839011148395,0.25342798233032227
YG_2LEC0G5PJYWI_12_14_z105,0.06483552604913712,0.013184310868382454,18.799425344553494,0.5140715383115533,0.31989786028862
YG_2LEC0G5PJYWI_12_14_z108,0.0653177797794342,0.013325614854693413,18.753127241488524,0.5599355164466316,0.2660689949989319
YG_2LEC0G5PJYWI_12_14_z111,0.05249427258968353,0.008809784427285194,20.550347163070953,0.6251839102841593,0.2609178423881531
YG_2LEC0G5PJYWI_12_14_z114,0.06415317207574844,0.012551696039736271,19.01297582729067,0.5768309102991908,0.27817854285240173
YG_2LEC0G5PJYWI_12_14_z117,0.05458369851112366,0.009852373972535133,20.064591071993263,0.5622455024590242,0.34272462129592896
YG_2LEC0G5PJYWI_12_14_z120,0.06132321059703827,0.01224011741578579,19.12214424929735,0.5623541039260992,0.3302258849143982
YG_2LEC0G5PJYWI_12_14_z123,0.054072052240371704,0.009602670557796955,20.17607961520168,0.6347115866693823,0.28258216381073
YG_2LEC0G5PJYWI_12_14_z126,0.047369666397571564,0.007389351725578308,21.313936475830545,0.6467067124789646,0.2639296054840088
YG_2LEC0G5PJYWI_12_14_z129,0.048120927065610886,0.006542565301060677,21.842519386637633,0.6558030965549813,0.3051984906196594
YG_2LEC0G5PJYWI_12_14_z132,0.043310485780239105,0.007314553018659353,21.358121814338794,0.6686912960190236,0.22899994254112244
YG_2LEC0G5PJYWI_12_15_z072,0.0909232348203659,0.022715352475643158,16.436805131037495,0.47730649261854746,0.45542094111442566
YG_2LEC0G5PJYWI_12_15_z075,0.056202106177806854,0.011296497657895088,19.470561542458633,0.6243701072913275,0.26054811477661133
YG_2LEC0G5PJYWI_12_15_z078,0.06267867982387543,0.013537063263356686,18.684755157639376,0.5916260307970145,0.2730143666267395
YG_2LEC0G5PJYWI_12_15_z081,0.07585860043764114,0.016209963709115982,17.90217929496609,0.5505487782212073,0.31978839635849
YG_2LEC0G5PJYWI_12_15_z084,0.11267758905887604,0.02726256102323532,15.644333329298716,0.38053468245902505,0.4287056624889374
YG_2LEC0G5PJYWI_12_15_z087,0.07301538437604904,0.013689187355339527,18.63622322653851,0.602330609857767,0.2586390972137451
YG_2LEC0G5PJYWI_12_15_z090,0.06212996318936348,0.010678963735699654,19.714708904448052,0.5827152742585175,0.2718695104122162
YG_2LEC0G5PJYWI_12_15_z093,0.0719585195183754,0.013178452849388123,18.801355669559168,0.5839162906830454,0.248979389667511
YG_2LEC0G5PJYWI_12_15_z096,0.05704151839017868,0.010308699682354927,19.867961427816585,0.6191512442904404,0.23488737642765045
YG_2LEC0G5PJYWI_12_15_z099,0.05313863977789879,0.008130377158522606,20.898892876559533,0.6473299852883723,0.22306108474731445
YG_2LEC0G5PJYWI_12_15_z102,0.05958990380167961,0.01090074423700571,19.625438358757616,0.5960612615556783,0.23696660995483398
YG_2LEC0G5PJYWI_12_15_z105,0.07132876664400101,0.014222023077309132,18.470386232495045,0.6027016072572943,0.27461230754852295
YG_2LEC0G5PJYWI_12_15_z108,0.059981513768434525,0.012126928195357323,19.162491881409874,0.6216560899585813,0.24936197698116302
YG_2LEC0G5PJYWI_12_15_z111,0.06692212074995041,0.014619162306189537,18.350774994393774,0.5246349288771376,0.3870474100112915
YG_2LEC0G5PJYWI_12_15_z114,0.04960259422659874,0.008591915480792522,20.659099687338948,0.620798250878496,0.24101215600967407
YG_2LEC0G5PJYWI_12_15_z117,0.056384239345788956,0.010327101685106754,19.86021539109071,0.6234618489077249,0.24114246666431427
YG_2LEC0G5PJYWI_12_15_z120,0.05855875834822655,0.010465219616889954,19.80251666579803,0.6122291893076687,0.2905084192752838
YG_2LEC0G5PJYWI_12_15_z123,0.05209330841898918,0.010583771392703056,19.753595812500084,0.6446568688239985,0.28123044967651367
YG_2LEC0G5PJYWI_12_15_z126,0.06072523444890976,0.011077596805989742,19.555544559678438,0.6300662660283581,0.2769186198711395
YG_2LEC0G5PJYWI_12_15_z129,0.04799804463982582,0.009500458836555481,20.222553796988816,0.632788728853882,0.29906216263771057
YG_2LEC0G5PJYWI_12_15_z132,0.042924944311380386,0.007106154225766659,21.48365374384589,0.6976909075609599,0.2093595564365387
YG_2LEC0G5PJYWI_12_16_z072,0.0577906109392643,0.011731615290045738,19.306421652227407,0.6428740654779606,0.28745928406715393
YG_2LEC0G5PJYWI_12_16_z075,0.08525155484676361,0.020708300173282623,16.838555351745864,0.5282631692362182,0.3464869260787964
YG_2LEC0G5PJYWI_12_16_z078,0.07069586962461472,0.015840373933315277,18.002345690007026,0.5982188487042845,0.267357736825943
YG_2LEC0G5PJYWI_12_16_z081,0.06127646565437317,0.014139166101813316,18.495762258985128,0.5679563952541599,0.28892651200294495
YG_2LEC0G5PJYWI_12_16_z084,0.05715196207165718,0.011380350217223167,19.438443932781553,0.5571988222584783,0.34676504135131836
YG_2LEC0G5PJYWI_12_16_z087,0.07416923344135284,0.015860168263316154,17.996922189466886,0.5103956933863699,0.3410109281539917
